"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCN43","OUT017",1
"FDB47","OUT027",1
"FDV03","OUT017",1
"NCN30","OUT045",1
"NCV54","OUT010",1
"FDV07","OUT013",1
"FDP07","OUT049",1
"FDK48","OUT018",1
"FDM15","OUT019",1
"FDY19","OUT027",1
"FDK46","OUT046",1
"FDY11","OUT045",1
"FDH09","OUT046",1
"FDO08","OUT027",1
"FDU14","OUT013",1
"FDD22","OUT027",1
"FDM27","OUT017",1
"FDL02","OUT027",1
"NCA17","OUT035",1
"FDE38","OUT019",1
"NCG07","OUT049",1
"DRC27","OUT013",1
"FDA27","OUT035",1
"FDW40","OUT045",1
"DRI11","OUT013",1
"FDN50","OUT046",1
"FDR12","OUT046",1
"FDT34","OUT027",1
"FDW11","OUT035",1
"NCO30","OUT027",1
"FDZ34","OUT017",1
"FDU45","OUT017",1
"NCD42","OUT035",1
"FDX25","OUT045",1
"NCR29","OUT046",1
"FDX43","OUT019",1
"FDB04","OUT010",1
"FDR49","OUT027",1
"FDS39","OUT018",1
"FDW58","OUT045",1
"FDG22","OUT019",1
"FDG31","OUT017",1
"NCV53","OUT027",1
"DRJ37","OUT035",1
"FDV07","OUT035",1
"FDW52","OUT018",1
"FDT15","OUT045",1
"FDD02","OUT018",1
"FDM16","OUT035",1
"NCE55","OUT046",1
"FDB57","OUT018",1
"FDQ04","OUT013",1
"FDQ47","OUT019",1
"FDY14","OUT019",1
"DRK37","OUT017",1
"FDO25","OUT017",1
"FDL57","OUT046",1
"NCK29","OUT018",1
"FDK46","OUT027",1
"NCB43","OUT010",1
"DRE01","OUT027",1
"FDC46","OUT018",1
"FDQ23","OUT045",1
"FDX38","OUT049",1
"FDG60","OUT018",1
"FDW55","OUT017",1
"FDP39","OUT013",1
"FDB20","OUT018",1
"FDV21","OUT017",1
"FDZ02","OUT013",1
"FDP19","OUT027",1
"FDA38","OUT035",1
"FDH22","OUT045",1
"DRM11","OUT045",1
"FDO12","OUT027",1
"FDT14","OUT049",1
"FDW34","OUT010",1
"FDG04","OUT027",1
"FDW59","OUT018",1
"FDR33","OUT018",1
"FDP32","OUT013",1
"FDL13","OUT027",1
"FDD22","OUT013",1
"FDV40","OUT027",1
"NCD55","OUT046",1
"FDQ20","OUT010",1
"FDD28","OUT045",1
"FDC39","OUT045",1
"NCR17","OUT049",1
"DRO35","OUT018",1
"FDF40","OUT049",1
"FDR31","OUT018",1
"NCQ41","OUT017",1
"FDP38","OUT046",1
"NCU54","OUT027",1
"FDG22","OUT018",1
"DRK59","OUT013",1
"FDC37","OUT046",1
"NCO42","OUT013",1
"NCT42","OUT017",1
"FDX27","OUT035",1
"FDV40","OUT018",1
"FDT45","OUT027",1
"FDS47","OUT019",1
"FDR45","OUT035",1
"FDB03","OUT045",1
"FDO49","OUT035",1
"FDU60","OUT027",1
"FDB26","OUT018",1
"FDB46","OUT017",1
"FDQ37","OUT019",1
"FDN03","OUT017",1
"NCX30","OUT045",1
"FDK32","OUT019",1
"DRM47","OUT013",1
"NCO02","OUT046",1
"FDP04","OUT013",1
"NCO43","OUT049",1
"FDD59","OUT013",1
"FDQ10","OUT017",1
"FDW45","OUT035",1
"NCK30","OUT049",1
"FDU31","OUT018",1
"NCQ17","OUT019",1
"FDN01","OUT017",1
"FDZ19","OUT049",1
"DRG37","OUT017",1
"FDE32","OUT045",1
"FDO34","OUT049",1
"FDM04","OUT019",1
"FDZ25","OUT049",1
"FDU08","OUT049",1
"NCW30","OUT045",1
"NCM18","OUT013",1
"FDS22","OUT035",1
"NCH18","OUT017",1
"FDC23","OUT013",1
"FDY46","OUT013",1
"NCU06","OUT046",1
"FDX57","OUT045",1
"FDX36","OUT027",1
"FDL16","OUT045",1
"FDT16","OUT010",1
"FDN16","OUT018",1
"FDC03","OUT046",1
"DRF60","OUT013",1
"FDS27","OUT027",1
"FDP33","OUT010",1
"FDJ36","OUT018",1
"NCR42","OUT013",1
"FDV14","OUT017",1
"NCP42","OUT035",1
"FDB50","OUT027",1
"NCC30","OUT027",1
"FDA23","OUT018",1
"FDW16","OUT017",1
"FDQ52","OUT010",1
"FDB58","OUT049",1
"NCP29","OUT049",1
"NCM05","OUT045",1
"FDO25","OUT013",1
"NCM54","OUT046",1
"NCL54","OUT046",1
"FDL39","OUT010",1
"FDF53","OUT018",1
"NCQ42","OUT035",1
"FDF58","OUT013",1
"FDZ04","OUT035",1
"FDE26","OUT019",1
"FDS60","OUT017",1
"FDV58","OUT017",1
"FDM04","OUT045",1
"FDE08","OUT035",1
"NCB43","OUT049",1
"FDU11","OUT010",1
"FDF22","OUT019",1
"FDE24","OUT013",1
"DRJ49","OUT046",1
"NCQ53","OUT035",1
"NCL41","OUT013",1
"FDR22","OUT013",1
"FDH04","OUT035",1
"DRH15","OUT045",1
"FDY40","OUT049",1
"NCI17","OUT035",1
"NCC18","OUT013",1
"FDY28","OUT027",1
"FDB45","OUT027",1
"NCL30","OUT018",1
"FDM10","OUT017",1
"FDH22","OUT027",1
"NCZ53","OUT017",1
"NCI18","OUT013",1
"FDH14","OUT027",1
"FDR36","OUT027",1
"FDW01","OUT045",1
"FDK02","OUT027",1
"FDJ02","OUT018",1
"FDU55","OUT013",1
"NCV18","OUT027",1
"FDH14","OUT018",1
"FDZ37","OUT045",1
"FDX49","OUT049",1
"NCD43","OUT046",1
"FDZ07","OUT013",1
"FDK43","OUT035",1
"FDR32","OUT018",1
"FDT39","OUT013",1
"NCV54","OUT017",1
"FDF38","OUT018",1
"FDV60","OUT046",1
"FDH44","OUT027",1
"FDS21","OUT046",1
"NCL41","OUT045",1
"FDM46","OUT017",1
"FDU27","OUT045",1
"NCJ54","OUT017",1
"DRG51","OUT018",1
"NCA29","OUT019",1
"FDR47","OUT045",1
"NCL19","OUT027",1
"DRG01","OUT049",1
"FDG10","OUT046",1
"NCV05","OUT049",1
"NCH18","OUT019",1
"FDV14","OUT018",1
"DRJ23","OUT035",1
"DRJ11","OUT046",1
"FDZ03","OUT017",1
"FDI27","OUT010",1
"FDJ14","OUT018",1
"FDU32","OUT017",1
"FDD47","OUT027",1
"DRF36","OUT035",1
"FDM21","OUT046",1
"FDV10","OUT018",1
"FDH60","OUT018",1
"FDX47","OUT010",1
"FDT19","OUT019",1
"FDO11","OUT045",1
"FDH24","OUT027",1
"FDL02","OUT018",1
"FDB02","OUT049",1
"FDA43","OUT046",1
"FDG52","OUT045",1
"DRC12","OUT013",1
"FDY37","OUT018",1
"NCU18","OUT045",1
"FDU09","OUT035",1
"DRJ25","OUT027",1
"DRE12","OUT018",1
"DRL47","OUT017",1
"DRK01","OUT046",1
"FDC22","OUT019",1
"FDG44","OUT013",1
"FDW04","OUT035",1
"FDK09","OUT049",1
"NCN43","OUT035",1
"FDG04","OUT049",1
"FDH32","OUT010",1
"DRI47","OUT017",1
"DRE15","OUT013",1
"FDY11","OUT035",1
"FDO60","OUT049",1
"FDQ20","OUT018",1
"FDO57","OUT027",1
"FDT14","OUT019",1
"FDA57","OUT049",1
"DRN35","OUT017",1
"FDJ03","OUT046",1
"FDX28","OUT017",1
"DRE25","OUT045",1
"FDR09","OUT046",1
"FDB23","OUT035",1
"FDO08","OUT045",1
"FDQ23","OUT049",1
"FDW04","OUT013",1
"DRK13","OUT010",1
"NCL17","OUT027",1
"FDY21","OUT035",1
"FDJ38","OUT027",1
"FDA37","OUT019",1
"FDV43","OUT013",1
"FDL36","OUT046",1
"FDD53","OUT045",1
"FDZ19","OUT010",1
"FDV21","OUT045",1
"NCL54","OUT018",1
"DRI47","OUT027",1
"DRG03","OUT049",1
"FDG21","OUT013",1
"FDW03","OUT018",1
"NCI55","OUT046",1
"DRC36","OUT019",1
"FDH22","OUT017",1
"FDV20","OUT045",1
"NCU41","OUT027",1
"FDN46","OUT027",1
"FDK50","OUT045",1
"NCA05","OUT027",1
"DRH01","OUT018",1
"FDT08","OUT018",1
"FDM08","OUT018",1
"FDZ07","OUT035",1
"FDS22","OUT017",1
"FDV35","OUT027",1
"FDI28","OUT010",1
"FDW58","OUT027",1
"FDT52","OUT045",1
"FDY34","OUT046",1
"FDR10","OUT046",1
"FDK57","OUT017",1
"FDR02","OUT027",1
"FDX49","OUT046",1
"FDQ20","OUT046",1
"DRK23","OUT045",1
"NCW06","OUT046",1
"FDR31","OUT017",1
"NCE43","OUT013",1
"DRO59","OUT027",1
"FDN09","OUT049",1
"FDR11","OUT046",1
"FDO57","OUT013",1
"NCX18","OUT017",1
"FDB05","OUT018",1
"FDQ08","OUT018",1
"NCG43","OUT035",1
"FDJ56","OUT013",1
"FDA13","OUT010",1
"FDO56","OUT017",1
"FDB37","OUT018",1
"FDZ02","OUT018",1
"FDQ24","OUT046",1
"FDM16","OUT013",1
"FDU35","OUT049",1
"FDT35","OUT035",1
"NCX30","OUT049",1
"FDG04","OUT017",1
"FDI12","OUT035",1
"FDE35","OUT035",1
"NCP14","OUT027",1
"NCY53","OUT045",1
"FDP49","OUT017",1
"FDQ04","OUT017",1
"FDM39","OUT035",1
"FDO58","OUT019",1
"FDC56","OUT017",1
"NCQ54","OUT046",1
"FDV10","OUT027",1
"NCK17","OUT046",1
"NCF55","OUT027",1
"FDV33","OUT013",1
"NCH29","OUT019",1
"FDA37","OUT027",1
"FDH46","OUT018",1
"FDS25","OUT035",1
"FDH04","OUT027",1
"FDX52","OUT046",1
"NCD42","OUT017",1
"FDW47","OUT017",1
"FDL25","OUT027",1
"NCJ06","OUT010",1
"FDY09","OUT013",1
"FDS40","OUT046",1
"FDH41","OUT017",1
"FDG38","OUT035",1
"FDU03","OUT027",1
"FDV20","OUT046",1
"DRB13","OUT045",1
"NCQ30","OUT013",1
"NCH06","OUT013",1
"FDU50","OUT018",1
"NCO42","OUT019",1
"FDW09","OUT018",1
"FDH04","OUT013",1
"FDC21","OUT045",1
"FDL21","OUT049",1
"FDM46","OUT010",1
"FDT22","OUT019",1
"FDB28","OUT035",1
"FDI12","OUT018",1
"FDA28","OUT045",1
"FDF59","OUT013",1
"FDM45","OUT027",1
"FDQ56","OUT017",1
"FDR46","OUT049",1
"FDT01","OUT013",1
"FDD16","OUT027",1
"NCU30","OUT010",1
"FDM40","OUT010",1
"FDI56","OUT035",1
"NCS30","OUT013",1
"FDU08","OUT017",1
"FDX51","OUT027",1
"FDA43","OUT045",1
"FDX59","OUT010",1
"FDC37","OUT018",1
"FDP58","OUT013",1
"NCY42","OUT035",1
"FDF21","OUT018",1
"FDU10","OUT027",1
"DRL47","OUT018",1
"FDA58","OUT018",1
"FDJ22","OUT049",1
"FDK50","OUT046",1
"FDO38","OUT035",1
"DRF60","OUT035",1
"NCZ42","OUT019",1
"FDD35","OUT049",1
"FDL25","OUT045",1
"FDJ16","OUT013",1
"DRK59","OUT049",1
"FDI50","OUT046",1
"NCB19","OUT045",1
"DRI37","OUT035",1
"FDA14","OUT027",1
"FDC08","OUT018",1
"FDS45","OUT046",1
"FDI21","OUT049",1
"DRJ47","OUT035",1
"DRE37","OUT027",1
"FDT55","OUT018",1
"NCG42","OUT027",1
"FDA31","OUT049",1
"NCW42","OUT046",1
"FDF50","OUT017",1
"FDK56","OUT049",1
"FDX10","OUT035",1
"NCK07","OUT027",1
"FDZ49","OUT017",1
"FDR33","OUT013",1
"FDO44","OUT018",1
"FDA20","OUT046",1
"NCL30","OUT045",1
"FDI05","OUT019",1
"FDQ12","OUT018",1
"FDH47","OUT017",1
"FDH34","OUT018",1
"FDF29","OUT046",1
"FDG40","OUT018",1
"NCE18","OUT017",1
"FDP21","OUT010",1
"FDY50","OUT013",1
"FDB36","OUT049",1
"NCZ29","OUT049",1
"FDU20","OUT018",1
"FDO56","OUT013",1
"FDW31","OUT049",1
"DRH59","OUT013",1
"NCB30","OUT017",1
"FDK43","OUT027",1
"FDW43","OUT045",1
"NCL19","OUT017",1
"FDJ27","OUT046",1
"FDC45","OUT046",1
"FDY40","OUT035",1
"NCM41","OUT035",1
"NCK18","OUT019",1
"FDP37","OUT049",1
"FDA27","OUT027",1
"NCX30","OUT035",1
"FDR09","OUT017",1
"FDG08","OUT027",1
"NCU30","OUT013",1
"FDB16","OUT017",1
"FDM16","OUT017",1
"FDC48","OUT013",1
"NCF18","OUT046",1
"FDU46","OUT018",1
"FDH41","OUT018",1
"NCN42","OUT010",1
"FDU49","OUT046",1
"FDB20","OUT027",1
"FDG50","OUT019",1
"FDW20","OUT045",1
"NCO55","OUT049",1
"FDX48","OUT046",1
"FDU48","OUT046",1
"FDR48","OUT019",1
"FDK27","OUT013",1
"FDT35","OUT013",1
"FDN12","OUT049",1
"NCE31","OUT019",1
"FDL21","OUT017",1
"FDV56","OUT017",1
"FDR16","OUT017",1
"NCP41","OUT049",1
"FDJ27","OUT013",1
"FDA07","OUT017",1
"FDK55","OUT049",1
"FDM33","OUT049",1
"FDY46","OUT046",1
"FDD36","OUT046",1
"FDB12","OUT027",1
"FDF28","OUT019",1
"NCE07","OUT019",1
"FDW50","OUT027",1
"NCW18","OUT017",1
"NCJ17","OUT019",1
"DRZ24","OUT010",1
"FDS07","OUT035",1
"NCW05","OUT010",1
"FDZ22","OUT018",1
"FDK02","OUT046",1
"FDZ45","OUT027",1
"FDL25","OUT046",1
"FDS08","OUT045",1
"NCZ42","OUT027",1
"FDX57","OUT035",1
"FDF21","OUT046",1
"FDJ56","OUT018",1
"FDX10","OUT013",1
"DRG48","OUT035",1
"DRN37","OUT046",1
"NCY41","OUT018",1
"FDN28","OUT045",1
"FDE34","OUT045",1
"FDR10","OUT045",1
"FDC32","OUT017",1
"DRG13","OUT046",1
"FDP59","OUT049",1
"NCT53","OUT010",1
"FDL57","OUT027",1
"FDN32","OUT010",1
"FDK09","OUT018",1
"FDA52","OUT010",1
"FDC57","OUT049",1
"FDI09","OUT035",1
"NCB07","OUT046",1
"FDP26","OUT035",1
"FDP40","OUT027",1
"FDL15","OUT013",1
"FDV07","OUT046",1
"FDS03","OUT017",1
"FDE50","OUT049",1
"FDQ15","OUT017",1
"FDQ33","OUT010",1
"FDT22","OUT013",1
"DRO35","OUT035",1
"FDJ41","OUT049",1
"FDQ27","OUT035",1
"FDC26","OUT017",1
"NCF43","OUT027",1
"NCR50","OUT035",1
"FDE39","OUT018",1
"FDN49","OUT027",1
"DRG11","OUT035",1
"NCA18","OUT049",1
"FDM36","OUT018",1
"FDW32","OUT017",1
"NCQ18","OUT010",1
"FDX14","OUT027",1
"FDD46","OUT017",1
"FDI34","OUT019",1
"NCJ17","OUT035",1
"FDB52","OUT035",1
"FDV55","OUT018",1
"FDC57","OUT046",1
"FDB29","OUT046",1
"NCO43","OUT035",1
"FDG44","OUT045",1
"FDJ34","OUT045",1
"FDH40","OUT049",1
"NCD07","OUT027",1
"FDB41","OUT017",1
"FDH47","OUT018",1
"DRK37","OUT035",1
"FDM25","OUT019",1
"NCX06","OUT045",1
"NCS05","OUT017",1
"FDS39","OUT045",1
"FDC47","OUT027",1
"FDG20","OUT013",1
"DRL23","OUT017",1
"FDY33","OUT013",1
"NCH18","OUT045",1
"FDX47","OUT035",1
"NCB06","OUT045",1
"FDP36","OUT049",1
"FDW44","OUT018",1
"NCU41","OUT018",1
"NCS17","OUT046",1
"FDD46","OUT035",1
"FDE45","OUT017",1
"FDI09","OUT017",1
"NCJ54","OUT010",1
"NCA29","OUT018",1
"NCN41","OUT027",1
"FDY34","OUT035",1
"NCG55","OUT035",1
"DRM49","OUT046",1
"NCB42","OUT049",1
"FDE58","OUT045",1
"DRJ25","OUT013",1
"FDS47","OUT010",1
"FDY21","OUT049",1
"NCI54","OUT013",1
"FDO24","OUT017",1
"FDY43","OUT035",1
"FDF35","OUT018",1
"NCP29","OUT019",1
"FDN28","OUT027",1
"FDJ50","OUT018",1
"FDQ14","OUT027",1
"FDC37","OUT035",1
"FDN08","OUT046",1
"FDD04","OUT035",1
"FDW34","OUT018",1
"FDP04","OUT017",1
"NCG07","OUT017",1
"NCN14","OUT018",1
"FDJ16","OUT045",1
"NCM42","OUT045",1
"NCF19","OUT046",1
"FDY21","OUT018",1
"FDY19","OUT035",1
"FDV09","OUT045",1
"FDA28","OUT013",1
"FDC38","OUT018",1
"FDL28","OUT045",1
"NCH43","OUT049",1
"NCN53","OUT045",1
"NCW05","OUT017",1
"NCO30","OUT018",1
"FDT04","OUT019",1
"FDB27","OUT018",1
"NCK07","OUT013",1
"NCA53","OUT013",1
"FDB33","OUT018",1
"FDU37","OUT017",1
"FDR13","OUT035",1
"FDE45","OUT049",1
"FDV37","OUT017",1
"FDX44","OUT019",1
"NCL06","OUT017",1
"FDJ28","OUT045",1
"FDX55","OUT049",1
"NCK17","OUT018",1
"FDH52","OUT035",1
"FDN13","OUT027",1
"FDK44","OUT018",1
"FDU16","OUT046",1
"FDZ07","OUT017",1
"NCN06","OUT027",1
"FDH02","OUT010",1
"NCW18","OUT045",1
"FDH57","OUT013",1
"FDV35","OUT045",1
"NCU29","OUT013",1
"NCP02","OUT046",1
"FDN44","OUT013",1
"FDX03","OUT018",1
"FDR11","OUT010",1
"FDA36","OUT046",1
"FDP58","OUT027",1
"FDH31","OUT045",1
"FDH34","OUT035",1
"FDS13","OUT035",1
"FDT01","OUT018",1
"FDY09","OUT049",1
"FDV33","OUT027",1
"NCW29","OUT010",1
"NCN17","OUT045",1
"FDX01","OUT046",1
"FDL03","OUT049",1
"DRL59","OUT049",1
"DRM11","OUT027",1
"FDA43","OUT049",1
"FDZ56","OUT010",1
"FDI44","OUT018",1
"FDB50","OUT013",1
"FDU15","OUT019",1
"NCJ19","OUT019",1
"FDD48","OUT013",1
"NCW42","OUT035",1
"FDL24","OUT017",1
"NCB30","OUT013",1
"FDK25","OUT013",1
"FDW28","OUT049",1
"FDD47","OUT017",1
"FDK16","OUT019",1
"FDW37","OUT046",1
"FDA48","OUT035",1
"FDA14","OUT017",1
"FDV15","OUT013",1
"FDN22","OUT049",1
"NCD55","OUT045",1
"FDY43","OUT013",1
"NCU05","OUT017",1
"FDF10","OUT035",1
"FDR39","OUT018",1
"FDG40","OUT013",1
"FDZ28","OUT019",1
"FDE02","OUT045",1
"FDU60","OUT049",1
"FDM21","OUT013",1
"FDV52","OUT019",1
"NCW06","OUT013",1
"FDX36","OUT035",1
"FDT35","OUT027",1
"NCL19","OUT010",1
"NCD31","OUT046",1
"FDE53","OUT019",1
"FDW58","OUT019",1
"DRF48","OUT046",1
"FDW57","OUT035",1
"DRH13","OUT017",1
"FDT33","OUT013",1
"DRK47","OUT027",1
"FDY22","OUT010",1
"FDC35","OUT019",1
"FDO03","OUT013",1
"FDF24","OUT045",1
"FDF56","OUT018",1
"FDD28","OUT013",1
"FDG53","OUT027",1
"FDO27","OUT019",1
"NCF54","OUT018",1
"FDC20","OUT027",1
"FDU10","OUT046",1
"DRA24","OUT018",1
"FDA02","OUT010",1
"FDG10","OUT017",1
"FDW39","OUT010",1
"FDP04","OUT019",1
"NCM55","OUT013",1
"FDG47","OUT045",1
"NCU41","OUT017",1
"NCK31","OUT017",1
"FDZ46","OUT045",1
"FDU13","OUT027",1
"NCF19","OUT045",1
"NCJ43","OUT013",1
"NCJ05","OUT045",1
"FDS04","OUT027",1
"FDX28","OUT010",1
"FDB41","OUT027",1
"FDG53","OUT046",1
"FDL15","OUT010",1
"FDQ08","OUT049",1
"DRN36","OUT013",1
"FDI46","OUT013",1
"FDG16","OUT027",1
"FDV32","OUT013",1
"FDF44","OUT010",1
"FDK04","OUT018",1
"NCA41","OUT013",1
"FDD51","OUT017",1
"NCZ53","OUT045",1
"FDP01","OUT027",1
"FDY25","OUT049",1
"FDB17","OUT018",1
"NCV54","OUT018",1
"FDJ32","OUT017",1
"FDA37","OUT049",1
"FDG35","OUT035",1
"NCM05","OUT018",1
"FDG45","OUT046",1
"FDH28","OUT013",1
"NCE18","OUT049",1
"FDH38","OUT045",1
"FDR56","OUT013",1
"FDH17","OUT027",1
"FDD39","OUT049",1
"FDB41","OUT049",1
"NCR53","OUT046",1
"FDX46","OUT017",1
"FDV28","OUT049",1
"FDA08","OUT018",1
"FDH45","OUT017",1
"NCS38","OUT010",1
"FDD40","OUT010",1
"DRM59","OUT035",1
"NCJ43","OUT018",1
"NCN29","OUT013",1
"NCC19","OUT045",1
"FDR56","OUT035",1
"FDZ43","OUT049",1
"FDJ32","OUT010",1
"DRH03","OUT017",1
"NCZ54","OUT035",1
"FDE26","OUT017",1
"FDS03","OUT045",1
"DRZ24","OUT019",1
"FDO48","OUT027",1
"FDW39","OUT049",1
"NCK05","OUT049",1
"NCK30","OUT017",1
"FDT27","OUT018",1
"FDS08","OUT019",1
"NCJ19","OUT049",1
"FDC58","OUT045",1
"DRE37","OUT013",1
"FDW02","OUT035",1
"FDJ02","OUT010",1
"FDX09","OUT045",1
"FDT31","OUT010",1
"FDI24","OUT049",1
"FDY09","OUT045",1
"FDV28","OUT045",1
"DRM47","OUT049",1
"FDT52","OUT019",1
"FDI48","OUT018",1
"FDY55","OUT017",1
"FDU48","OUT013",1
"FDN25","OUT045",1
"FDP20","OUT049",1
"FDJ15","OUT013",1
"FDD04","OUT018",1
"FDY58","OUT045",1
"FDR37","OUT018",1
"FDF44","OUT013",1
"FDD32","OUT045",1
"FDR57","OUT017",1
"DRG39","OUT027",1
"FDX15","OUT017",1
"DRN37","OUT045",1
"FDW40","OUT027",1
"FDB32","OUT049",1
"FDM40","OUT018",1
"FDE39","OUT027",1
"DRH49","OUT017",1
"FDT46","OUT049",1
"NCF06","OUT035",1
"FDP07","OUT017",1
"FDC04","OUT013",1
"FDZ32","OUT017",1
"FDD50","OUT045",1
"FDU56","OUT017",1
"FDV34","OUT017",1
"NCY41","OUT013",1
"NCK18","OUT046",1
"DRH25","OUT049",1
"FDT57","OUT046",1
"FDV56","OUT018",1
"FDV12","OUT045",1
"FDN52","OUT017",1
"FDX38","OUT035",1
"FDE47","OUT018",1
"NCO07","OUT013",1
"FDV09","OUT027",1
"FDZ23","OUT019",1
"DRH51","OUT018",1
"NCY54","OUT045",1
"DRG49","OUT013",1
"NCC19","OUT049",1
"NCV53","OUT045",1
"FDZ47","OUT019",1
"NCO26","OUT018",1
"NCP02","OUT045",1
"NCW30","OUT018",1
"NCN55","OUT046",1
"FDB20","OUT010",1
"DRL11","OUT013",1
"DRD60","OUT045",1
"FDW14","OUT010",1
"FDL27","OUT010",1
"FDU09","OUT018",1
"DRH36","OUT027",1
"FDP34","OUT027",1
"FDE04","OUT017",1
"FDZ57","OUT027",1
"FDF02","OUT010",1
"FDG28","OUT045",1
"NCI31","OUT046",1
"FDT43","OUT013",1
"FDU20","OUT046",1
"FDD53","OUT013",1
"FDW15","OUT045",1
"NCT53","OUT045",1
"NCG55","OUT027",1
"FDD48","OUT035",1
"FDG47","OUT049",1
"FDI21","OUT017",1
"FDT27","OUT017",1
"DRO35","OUT013",1
"FDD33","OUT017",1
"FDC04","OUT035",1
"FDY34","OUT013",1
"DRJ49","OUT049",1
"FDE05","OUT049",1
"FDU31","OUT017",1
"NCN19","OUT027",1
"FDK56","OUT027",1
"FDK58","OUT017",1
"NCJ42","OUT035",1
"FDZ34","OUT027",1
"FDA52","OUT018",1
"NCR29","OUT013",1
"FDT48","OUT035",1
"DRJ51","OUT019",1
"NCS54","OUT046",1
"FDV01","OUT035",1
"DRG51","OUT027",1
"NCG42","OUT013",1
"FDA51","OUT049",1
"FDV19","OUT010",1
"NCT18","OUT045",1
"NCS41","OUT045",1
"FDO03","OUT046",1
"FDL12","OUT010",1
"FDY37","OUT010",1
"FDI58","OUT049",1
"FDT28","OUT018",1
"NCC42","OUT010",1
"FDO01","OUT017",1
"FDJ02","OUT013",1
"FDQ04","OUT018",1
"DRL47","OUT013",1
"FDZ32","OUT035",1
"FDC35","OUT035",1
"FDX14","OUT045",1
"FDZ35","OUT013",1
"FDL14","OUT013",1
"FDO04","OUT049",1
"DRK11","OUT017",1
"FDB44","OUT018",1
"FDZ50","OUT049",1
"FDI12","OUT027",1
"FDU43","OUT017",1
"FDD58","OUT010",1
"FDB27","OUT017",1
"FDB04","OUT018",1
"NCO17","OUT013",1
"FDL12","OUT017",1
"DRJ13","OUT049",1
"FDD57","OUT045",1
"FDW19","OUT035",1
"DRD27","OUT018",1
"FDH27","OUT027",1
"NCW30","OUT027",1
"FDR40","OUT018",1
"FDG05","OUT013",1
"NCY41","OUT019",1
"FDI38","OUT018",1
"FDR20","OUT046",1
"FDE09","OUT017",1
"FDN50","OUT019",1
"DRF27","OUT045",1
"DRF51","OUT013",1
"NCO02","OUT019",1
"FDB51","OUT027",1
"FDJ50","OUT013",1
"FDN52","OUT013",1
"FDX14","OUT013",1
"FDT27","OUT019",1
"FDV10","OUT013",1
"FDU33","OUT046",1
"FDU58","OUT046",1
"NCP42","OUT027",1
"FDL51","OUT027",1
"DRH15","OUT027",1
"FDU16","OUT017",1
"FDW15","OUT017",1
"FDQ44","OUT045",1
"NCI06","OUT027",1
"DRK23","OUT019",1
"FDC28","OUT035",1
"NCY17","OUT019",1
"NCV05","OUT018",1
"FDM34","OUT019",1
"DRD60","OUT027",1
"FDT38","OUT046",1
"FDQ57","OUT018",1
"FDE59","OUT027",1
"NCM43","OUT046",1
"DRI51","OUT049",1
"NCG30","OUT017",1
"NCK54","OUT035",1
"FDQ16","OUT019",1
"FDI36","OUT013",1
"FDX16","OUT027",1
"FDA34","OUT046",1
"FDJ48","OUT018",1
"FDU47","OUT035",1
"FDS39","OUT046",1
"FDD11","OUT046",1
"FDM16","OUT027",1
"FDU56","OUT018",1
"FDQ32","OUT017",1
"DRK35","OUT013",1
"FDA58","OUT049",1
"DRG48","OUT019",1
"FDT59","OUT010",1
"FDQ31","OUT019",1
"FDS51","OUT018",1
"FDW32","OUT027",1
"FDI15","OUT027",1
"NCV30","OUT017",1
"DRG25","OUT049",1
"FDT02","OUT013",1
"FDO33","OUT027",1
"FDP38","OUT035",1
"FDZ45","OUT035",1
"NCA54","OUT027",1
"FDU33","OUT017",1
"FDN58","OUT017",1
"FDI05","OUT045",1
"FDM57","OUT019",1
"NCS42","OUT027",1
"FDB57","OUT045",1
"FDC03","OUT045",1
"FDZ58","OUT013",1
"NCK29","OUT045",1
"NCR53","OUT045",1
"FDE26","OUT027",1
"FDU52","OUT049",1
"FDE41","OUT027",1
"FDU38","OUT018",1
"FDA52","OUT017",1
"FDW46","OUT046",1
"DRI59","OUT035",1
"FDT38","OUT035",1
"FDL33","OUT018",1
"FDQ01","OUT027",1
"FDJ08","OUT046",1
"FDQ47","OUT049",1
"NCZ18","OUT013",1
"FDE29","OUT017",1
"FDF10","OUT027",1
"FDC48","OUT049",1
"FDY58","OUT013",1
"NCX30","OUT010",1
"FDV11","OUT013",1
"FDT46","OUT046",1
"DRD01","OUT019",1
"FDQ11","OUT013",1
"NCM41","OUT017",1
"NCC55","OUT013",1
"FDG45","OUT027",1
"NCQ54","OUT049",1
"FDM34","OUT045",1
"FDD17","OUT019",1
"FDN38","OUT027",1
"FDB53","OUT018",1
"NCL06","OUT035",1
"NCV18","OUT019",1
"FDX25","OUT013",1
"FDB39","OUT046",1
"FDC33","OUT049",1
"NCO14","OUT018",1
"FDA58","OUT027",1
"NCQ02","OUT017",1
"NCR53","OUT017",1
"FDN52","OUT046",1
"FDG26","OUT046",1
"FDE23","OUT027",1
"DRI37","OUT013",1
"DRH37","OUT018",1
"FDO01","OUT035",1
"FDK45","OUT049",1
"FDP23","OUT049",1
"FDM33","OUT035",1
"FDD36","OUT017",1
"FDL56","OUT017",1
"FDT27","OUT010",1
"FDG52","OUT017",1
"NCL42","OUT035",1
"DRJ24","OUT046",1
"FDV38","OUT046",1
"FDT35","OUT045",1
"FDY51","OUT045",1
"FDC37","OUT017",1
"NCP43","OUT013",1
"FDO33","OUT045",1
